id	clade	name	description	synonyms
NCBI:txid190304	strain	Fusobacterium nucleatum subsp. nucleatum ATCC 25586		["Fusobacterium nucleatum subsp. nucleatum JCM 8532", "Fusobacterium nucleatum subsp. nucleatum str. ATCC 25586", "Fusobacterium nucleatum subsp. nucleatum strain ATCC 25586"]
NCBI:txid190485	strain	Xanthomonas campestris pv. campestris str. ATCC 33913		[]
NCBI:txid190486	strain	Xanthomonas citri pv. citri str. 306		["Xanthomonas axonopodis pv. citri str. 306"]
NCBI:txid1905730	species	Pectobacterium parmentieri		[]
NCBI:txid190650	strain	Caulobacter vibrioides CB15		["Caulobacter crescentus CB15", "Caulobacter vibrioides ATCC 19089"]
NCBI:txid192222	strain	Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819		["Campylobacter jejuni subsp. jejuni ATCC 700819", "Campylobacter jejuni subsp. jejuni ATCC 700819 = NCTC 11168", "Campylobacter jejuni subsp. jejuni NCTC 11168"]
NCBI:txid192952	strain	Methanosarcina mazei Go1		["Methanosarcina mazei str. Go1", "Methanosarcina mazei strain Go1"]
NCBI:txid193567	strain	Streptococcus pyogenes SSI-1		["Streptococcus pyogenes str. SSI-1"]
NCBI:txid1938	species	Streptomyces viridochromogenes		["Actinomyces viridochromogenes"]
NCBI:txid194439	strain	Chlorobaculum tepidum TLS		["Chlorobium tepidum TLS"]
NCBI:txid195064	species	Ectothiorhodospira mobilis		["Ectothiorhodospira marismortui", "Ectothiorhodospira mobile"]
NCBI:txid195099	strain	Campylobacter jejuni RM1221		["Campylobacter jejuni str. RM1221", "Campylobacter jejuni strain RM1221"]
NCBI:txid195102	strain	Clostridium perfringens str. 13		["Clostridium perfringens 13"]
NCBI:txid195103	strain	Clostridium perfringens ATCC 13124		["Clostridium perfringens str. ATCC 13124", "Clostridium perfringens strain ATCC 13124"]
NCBI:txid196162	species	Nocardioides sp. JS614		[]
NCBI:txid196164	strain	Corynebacterium efficiens YS-314		["Corynebacterium efficiens DSM 44549", "Corynebacterium efficiens JCM 11189", "Corynebacterium efficiens str. YS-314", "Corynebacterium efficiens strain YS-314"]
NCBI:txid196600	strain	Vibrio vulnificus YJ016		["Vibrio vulnificus str. YJ016"]
NCBI:txid196620	strain	Staphylococcus aureus subsp. aureus MW2		["Staphylococcus aureus (strain MW2)", "Staphylococcus aureus subsp. aureus str. MW2"]
NCBI:txid196627	strain	Corynebacterium glutamicum ATCC 13032		["Corynebacterium glutamicum str. ATCC 13032", "Corynebacterium glutamicum strain ATCC 13032"]
NCBI:txid197221	strain	Thermosynechococcus elongatus BP-1		["Thermosynechococcus elongatus IAM M-273", "Thermosynechococcus elongatus NIES-2133", "Thermosynechococcus elongatus str. BP-1", "Thermosynechococcus elongatus strain BP-1"]
NCBI:txid19744	species	Stellaria longipes		[]
NCBI:txid198466	strain	Streptococcus pyogenes MGAS315		["Streptococcus pyogenes str. MGAS315"]
NCBI:txid198804	strain	Buchnera aphidicola str. Sg (Schizaphis graminum)		[]
NCBI:txid199310	strain	Escherichia coli CFT073		["Escherichia coli str. CFT073", "Escherichia coli strain CFT073"]
NCBI:txid201963	species	Halocynthia papillosa	red sea-squirt	["red sea-squirt"]
NCBI:txid202063	species	Notothenia neglecta	Antarctic yellowbelly rockcod	["Antarctic yellowbelly rockcod", "Notothenia coriiceps neglecta", "Notothenia neglecta neglecta"]
NCBI:txid202477	species	Veronica hederifolia	small henbit	["small henbit", "Veronica hederaefolia"]
NCBI:txid203119	strain	Acetivibrio thermocellus ATCC 27405		["Clostridium thermocellum ATCC 27405", "Clostridium thermocellum DSM 1237", "Hungateiclostridium thermocellum ATCC 27405", "Ruminiclostridium thermocellum ATCC 27405"]
NCBI:txid203120	strain	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293		["Leuconostoc mesenteroides subsp. mesenteroides str. ATCC 8293", "Leuconostoc mesenteroides subsp. mesenteroides strain ATCC 8293"]
NCBI:txid203122	strain	Saccharophagus degradans 2-40		["Microbulbifer degradans 2-40", "Microbulbifer sp. 2-40", "Saccharophagus degradans ATCC 43961", "Saccharophagus degradans str. 2-40", "Saccharophagus degradans strain 2-40", "bacterium 2-40"]
NCBI:txid203123	strain	Oenococcus oeni PSU-1		["Oenococcus oeni str. PSU-1", "Oenococcus oeni strain PSU-1"]
NCBI:txid203124	strain	Trichodesmium erythraeum IMS101		["Trichodesmium erythraeum str. IMS101", "Trichodesmium erythraeum strain IMS101", "Trichodesmium sp. IMS101"]
NCBI:txid203172	no rank	Camelpox virus CMS		["Camelpox virus strain CMS"]
NCBI:txid203907	species	Candidatus Blochmannia floridanus		["Blochmannia floridanus"]
NCBI:txid20406	species	Astragalus bisulcatus		[]
NCBI:txid204669	isolate	Candidatus Koribacter versatilis Ellin345		["Acidobacteria bacterium Ellin345", "Koribacter versatilis Ellin345", "bacterium Ellin345"]
NCBI:txid204722	strain	Brucella suis 1330		["Brucella melitensis biovar Suis str. 1330", "Brucella suis ATCC 23444", "Brucella suis NCTC 10316", "Brucella suis str. 1330"]
NCBI:txid204773	species	Herminiimonas arsenicoxydans		[]
NCBI:txid2053131	species	Augacephalus ezendami		[]
NCBI:txid205913	strain	Bifidobacterium longum DJO10A		["Bifidobacterium longum str. DJO10A"]
NCBI:txid205914	strain	Histophilus somni 129PT		["Haemophilus somnus 129PT", "Histophilus somni str. 129PT"]
NCBI:txid205918	strain	Pseudomonas syringae pv. syringae B728a		["Pseudomonas syringae pv. syringae str. B728a", "Pseudomonas syringae pv. syringae strain B728a"]
NCBI:txid205921	strain	Streptococcus agalactiae A909		["Streptococcus agalactiae str. A909"]
NCBI:txid205922	strain	Pseudomonas fluorescens Pf0-1		["Pseudomonas fluorescens str. Pf0-1", "Pseudomonas fluorescens strain Pf0-1"]
NCBI:txid206672	strain	Bifidobacterium longum NCC2705		["Bifidobacterium longum str. NCC2705"]
NCBI:txid207342	species	Ommatophoca rossii		[]
NCBI:txid207559	strain	Desulfovibrio alaskensis G20		["Desulfovibrio alaskensis str. G20", "Desulfovibrio alaskensis strain G20", "Desulfovibrio desulfuricans subsp. desulfuricans str. G20"]
NCBI:txid207936	species	Yucca glauca		[]
NCBI:txid208435	strain	Streptococcus agalactiae 2603V/R		["Streptococcus agalactiae str. 2603V/R"]
NCBI:txid208963	strain	Pseudomonas aeruginosa UCBPP-PA14		["Pseudomonas aeruginosa str. UCBPP-PA14"]
NCBI:txid208964	strain	Pseudomonas aeruginosa PAO1		["Pseudomonas sp. PAO1"]
NCBI:txid209901	species	Haplopelma hainanum		["Ornithoctonus hainana", "Selenocosmia hainana"]
NCBI:txid2100	species	Mycoplasma hyorhinis		["Asterococcus hyorhinis", "Mesomycoplasma hyorhinis"]
NCBI:txid210007	strain	Streptococcus mutans UA159		["Streptococcus mutans str. UA159"]
NCBI:txid2102	species	Mycoplasma mycoides		["\"Microbe de la peripneumonie\" Nocard and Roux 1898", "Asterococcus mycoides", "Asteromyces peripneumoniae bovis", "Borrelomyces peripneumoniae", "Bovimyces pleuropneumoniae", "Coccobacillus mycoides peripneumoniae", "Microbe de la pripneumonie", "Micromyces peripneumoniae bovis contagiosae", "Mycoplasma peripneumoniae", "Pleuropneumonia bovis"]
NCBI:txid211110	strain	Streptococcus agalactiae NEM316		["Streptococcus agalactiae str. NEM316"]
NCBI:txid211586	strain	Shewanella oneidensis MR-1		["Shewanella oneidensis ATCC 700550", "Shewanella oneidensis str. MR-1", "Shewanella oneidensis strain MR-1", "Shewanella sp. MR-1"]
NCBI:txid212035	species	Acanthamoeba polyphaga mimivirus		["Acanthamoeba poliphaga mimivirus"]
NCBI:txid212042	strain	Anaplasma phagocytophilum str. HZ		["Anaplasma phagocytophilum HZ"]
NCBI:txid212717	strain	Clostridium tetani E88		["Clostridium tetani str. E88"]
NCBI:txid212734	varietas	Calycanthus floridus var. glaucus		["Calycanthus fertilis", "Calycanthus fertilis var. ferax", "Calycanthus floridus var. laevigatus"]
NCBI:txid2133	species	Spiroplasma citri		[]
NCBI:txid214684	strain	Cryptococcus neoformans var. neoformans JEC21		["Cryptococcus neoformans JEC21", "Cryptococcus neoformans var. neoformans serotype D JEC21", "Cryptococcus neoformans var. neoformans strain JEC21"]
NCBI:txid2162	species	Methanobacterium formicicum		[]
NCBI:txid216591	strain	Burkholderia cenocepacia J2315		["Burkholderia cenocepacia str. J2315", "Burkholderia cepacia J2315", "Burkholderia cepacia str. J2315"]
NCBI:txid216594	strain	Mycobacterium marinum M		["Mycobacterium marinum str. M", "Mycobacterium marinum strain M"]
NCBI:txid216595	strain	Pseudomonas fluorescens SBW25		["Pseudomonas fluorescens str. SBW25", "Pseudomonas fluorescens strain SBW25"]
NCBI:txid216596	strain	Rhizobium leguminosarum bv. viciae 3841		["Rhizobium leguminosarum bv. viciae str. 3841"]
NCBI:txid216895	strain	Vibrio vulnificus CMCP6		["Vibrio vulnificus str. CMCP6"]
NCBI:txid218208	species	Desulfatibacillum aliphaticivorans		["Desulfobacillum aliphatovorans"]
NCBI:txid218491	strain	Pectobacterium atrosepticum SCRI1043		["Erwinia carotovora subsp. atroseptica SCRI1043", "Erwinia carotovora subsp. atroseptica str. SCRI1043", "Pectobacterium atrosepticum str. SCRI1043", "Pectobacterium atrosepticum strain SCRI1043", "Pectobacterium carotovora subsp. atroseptica SCRI1043", "Pectobacterium carotovora subsp. atroseptica str. SCRI1043"]
NCBI:txid218495	strain	Streptococcus uberis 0140J		["Streptococcus uberis str. 0140J"]
NCBI:txid218496	strain	Tropheryma whipplei TW08/27		["Tropheryma whipplei str. TW08/27"]
NCBI:txid218497	strain	Chlamydia abortus S26/3		["Chlamydophila abortus S26/3", "Chlamydophila abortus str. S26/3"]
NCBI:txid2186	species	Methanothermococcus thermolithotrophicus		["Methanococcus thermolithotrophicus"]
NCBI:txid220664	strain	Pseudomonas protegens Pf-5		["Pseudomonas fluorescens Pf-5", "Pseudomonas protegens str. Pf-5", "Pseudomonas protegens strain Pf-5", "Pseudomonas sp. Pf-5"]
NCBI:txid220668	strain	Lacticaseibacillus plantarum WCFS1		["Lactobacillus plantarum WCFS1", "Lactobacillus plantarum str. WCFS1", "Lactobacillus plantarum strain WCFS1"]
NCBI:txid221109	strain	Oceanobacillus iheyensis HTE831		["Oceanobacillus iheyensis str. HTE831", "Oceanobacillus iheyensis strain HTE831", "marine firmicute HTE831"]
NCBI:txid221988	strain	[Mannheimia] succiniciproducens MBEL55E		["Mannheimia succiniciproducens MBEL55E", "Mannheimia succiniciproducens str. MBEL55E"]
NCBI:txid222523	strain	Bacillus cereus ATCC 10987		["Bacillus cereus str. ATCC 10987", "Bacillus cereus strain ATCC 10987"]
NCBI:txid223283	strain	Pseudomonas syringae pv. tomato str. DC3000		["Pseudomonas syringae DC3000", "Pseudomonas syringae pv. tomato DC3000", "Pseudomonas syringae pv. tomato str. ATCC BAA-871"]
NCBI:txid223926	strain	Vibrio parahaemolyticus RIMD 2210633		["Vibrio parahaemolyticus str. RIMD 2210633"]
NCBI:txid224308	strain	Bacillus subtilis subsp. subtilis str. 168		["Bacillus subtilis 168", "Bacillus subtilis subsp. subtilis 168", "Bacillus subtilis subsp. subtilis str. BGSC 1A700"]
NCBI:txid224324	strain	Aquifex aeolicus VF5		["Aquifex aeolicus str. VF5"]
NCBI:txid224325	strain	Archaeoglobus fulgidus DSM 4304		["Archaeoglobus fulgidus VC-16", "Archaeoglobus fulgidus str. DSM 4304", "Archaeoglobus fulgidus strain DSM 4304"]
NCBI:txid224326	strain	Borreliella burgdorferi B31		["Borrelia burgdorferi B31", "Borrelia burgdorferi str. B31"]
NCBI:txid224911	strain	Bradyrhizobium diazoefficiens USDA 110		["Bradyrhizobium japonicum USDA 110"]
NCBI:txid224914	strain	Brucella melitensis bv. 1 str. 16M		["Brucella melitensis ATCC 23456"]
NCBI:txid224915	strain	Buchnera aphidicola str. Bp (Baizongia pistaciae)		["Buchnera aphidicola (subsp. Baizongia pistaciae)"]
NCBI:txid225164	species	Lottia gigantea		[]
NCBI:txid225401	species	Myotis formosus		[]
NCBI:txid225849	strain	Shewanella piezotolerans WP3		["Shewanella piezotolerans str. WP3", "Shewanella piezotolerans strain WP3", "Shewanella sp. WP3"]
NCBI:txid226051	species	Lobularia maritima	sweet alyssum	["sweet alyssum", "Alyssum maritimum"]
NCBI:txid226185	strain	Enterococcus faecalis V583		["Enterococcus faecalis str. V583", "Enterococcus faecalis strain V583"]
NCBI:txid226186	strain	Bacteroides thetaiotaomicron VPI-5482		["Bacteroides thetaiotaomicron str. VPI-5482", "Bacteroides thetaiotaomicron strain VPI-5482"]
NCBI:txid226900	strain	Bacillus cereus ATCC 14579		["Bacillus cereus (strain ATCC 14579 / DSM 31)"]
NCBI:txid227086	species	Bigelowiella natans		["Chlorarachnion CCMP621"]
NCBI:txid227321	strain	Aspergillus nidulans FGSC A4		["Emericella nidulans FGSC A4"]
NCBI:txid227377	strain	Coxiella burnetii RSA 493		["Coxiella burnetii str. RSA 493"]
NCBI:txid227882	strain	Streptomyces avermitilis MA-4680 = NBRC 14893		["Streptomyces avermitilis MA-4680", "Streptomyces avermitilis NBRC 14893", "Streptomyces avermitilis NBRC 14893 = MA-4680"]
NCBI:txid227941	isolate	Chlamydia caviae GPIC		["Chlamydophila caviae GPIC", "Chlamydophila caviae str. GPIC"]
NCBI:txid2283	species	Acidianus ambivalens		["Desulfurolobus ambivalens", "Sulfolobus ambivalens"]
NCBI:txid228400	strain	Histophilus somni 2336		["Haemophilus somnus 2336", "Histophilus somni str. 2336"]
NCBI:txid228405	strain	Hyphomonas neptunium ATCC 15444		["Hyphomonas neptunium str. ATCC 15444", "Hyphomonas neptunium strain ATCC 15444"]
NCBI:txid228410	strain	Nitrosomonas europaea ATCC 19718		["Nitrosomonas europaea str. ATCC 19718"]
NCBI:txid229533	strain	Fusarium graminearum PH-1		[]
NCBI:txid23211	species	Pyrus communis		["Pyrus balansae"]
NCBI:txid232721	species	Acidovorax sp. JS42		[]
NCBI:txid233262	no rank	Bovine enteric coronavirus (strain 98TXSF-110-ENT)		[]
NCBI:txid2333	species	Propionigenium modestum		["Propionicigenium modestum"]
NCBI:txid233412	strain	[Haemophilus] ducreyi 35000HP		["Haemophilus ducreyi 35000HP", "Haemophilus ducreyi str. 35000HP"]
NCBI:txid233413	strain	Mycobacterium tuberculosis variant bovis AF2122/97		["Mycobacterium bovis AF2122/97", "Mycobacterium bovis str. AF2122/97", "Mycobacterium bovis subsp. bovis AF2122/97", "Mycobacterium bovis subsp. bovis str. AF2122/97"]
NCBI:txid233766	species	Myotis vivesi		[]
NCBI:txid234267	isolate	Candidatus Solibacter usitatus Ellin6076		["Acidobacteriaceae bacterium Ellin6076", "Acidobacterium sp. Ellin6076", "Solibacter usitatus Ellin6076", "bacterium Ellin6076"]
NCBI:txid234621	strain	Rhodococcus erythropolis PR4		["Rhodococcus erythropolis (strain PR4)", "Rhodococcus erythropolis MBIC01337", "Rhodococcus erythropolis NBRC 100887", "Rhodococcus erythropolis str. PR4", "Rhodococcus erythropolis strain PR4"]
NCBI:txid234826	strain	Anaplasma marginale str. St. Maries		["Anaplasma marginale 'St. Maries'", "Anaplasma marginale strain St. Maries"]
NCBI:txid235279	strain	Helicobacter hepaticus ATCC 51449		["Helicobacter hepaticus str. ATCC 51449"]
NCBI:txid235909	strain	Geobacillus kaustophilus HTA426		[]
NCBI:txid237561	strain	Candida albicans SC5314		[]
NCBI:txid237631	strain	Ustilago maydis 521		[]
NCBI:txid237984	species	Lonchophylla chocoana		[]
NCBI:txid240015	strain	Acidobacterium capsulatum ATCC 51196		["Acidobacterium capsulatum str. ATCC 51196", "Acidobacterium capsulatum strain ATCC 51196"]
NCBI:txid240292	strain	Trichormus variabilis ATCC 29413		["Anabaena flos-aquae A-37", "Anabaena flos-aquae IUCC 1444", "Anabaena flos-aquae UTCC 67", "Anabaena flos-aquae UTEX 1444", "Anabaena sp. CCALA 007", "Anabaena sp. PCC 7937", "Anabaena variabilis ATCC 29413", "Anabaena variabilis CCAP 1403/13A", "Anabaena variabilis IAM M-204", "Anabaena variabilis NIES-2095", "Anabaena variabilis UTCC 105", "Dolichospermum flos-aquae UTEX 1444", "Nostoc variabilis ATCC 29413"]
NCBI:txid242231	strain	Neisseria gonorrhoeae FA 1090		["Neisseria gonorrhoeae str. FA 1090", "Neisseria gonorrhoeae strain FA 1090"]
NCBI:txid242507	strain	Pyricularia oryzae 70-15		["Magnaporthe grisea 70-15"]
NCBI:txid242619	strain	Porphyromonas gingivalis W83		["Porphyromonas gingivalis str. W83", "Porphyromonas gingivalis strain W83"]
NCBI:txid243090	strain	Rhodopirellula baltica SH 1		["Pirellula sp. 1", "Rhodopirellula baltica str. SH 1", "Rhodopirellula baltica strain SH 1"]
NCBI:txid243159	strain	Acidithiobacillus ferrooxidans ATCC 23270		["Acidithiobacillus ferrooxidans str. ATCC 23270"]
NCBI:txid243160	strain	Burkholderia mallei ATCC 23344		["Burkholderia mallei str. ATCC 23344"]
NCBI:txid243161	strain	Chlamydia muridarum str. Nigg		["Chlamydia muridarum Nigg", "Chlamydia muridarum strain Nigg", "Chlamydia trachomatis MoPn strain Nigg"]
NCBI:txid243164	strain	Dehalococcoides mccartyi 195		["Dehalococcoides ethenogenes 195", "Dehalococcoides mccartyi str. 195", "Dehalococcoides mccartyi strain 195"]
NCBI:txid243230	strain	Deinococcus radiodurans R1		["Deinococcus radiodurans str. R1"]
NCBI:txid243231	strain	Geobacter sulfurreducens PCA		["Geobacter sulfurreducens str. PCA", "Geobacter sulfurreducens strain PCA"]
NCBI:txid243232	strain	Methanocaldococcus jannaschii DSM 2661		["Methanocaldococcus jannaschii str. DSM 2661", "Methanococcus jannaschii DSM 2661"]
NCBI:txid243233	strain	Methylococcus capsulatus str. Bath		["Methylococcus capsulatus ATCC 33009", "Methylococcus capsulatus Bath", "Methylococcus capsulatus MC", "Methylococcus capsulatus NCIB 11132"]
NCBI:txid243243	strain	Mycobacterium avium 104		["Mycobacterium avium str. 104"]
NCBI:txid243265	strain	Photorhabdus laumondii subsp. laumondii TTO1		["Photorhabdus luminescens subsp. laumondii TTO1"]
NCBI:txid243273	strain	Mycoplasma genitalium G37		["Mycoplasma genitalium ATCC 33530", "Mycoplasma genitalium str. G37", "Mycoplasma genitalium strain G37"]
NCBI:txid243274	strain	Thermotoga maritima MSB8		["Thermotoga maritima DSM 3109", "Thermotoga maritima str. MSB8", "Thermotoga maritima strain MSB8"]
NCBI:txid243275	strain	Treponema denticola ATCC 35405		["Treponema denticola str. ATCC 35405"]
NCBI:txid243276	strain	Treponema pallidum subsp. pallidum str. Nichols		["Treponema pallidum Nichols"]
NCBI:txid243277	strain	Vibrio cholerae O1 biovar El Tor str. N16961		["Vibrio cholerae El Tor N16961", "Vibrio cholerae O1 biovar eltor str. N16961", "Vibrio cholerae serotype O1 biotype El Tor strain N16961", "Vibrio cholerae serotype O1 biotype ElTor strain N16961"]
NCBI:txid243365	strain	Chromobacterium violaceum ATCC 12472		["Chromobacterium violaceum ATCC12472", "Chromobacterium violaceum str. ATCC 12472"]
NCBI:txid246194	strain	Carboxydothermus hydrogenoformans Z-2901		["Carboxydothermus hydrogenoformans str. Z-2901"]
NCBI:txid246195	strain	Dichelobacter nodosus VCS1703A		["Dichelobacter nodosus str. VCS1703A"]
NCBI:txid246196	strain	Mycolicibacterium smegmatis MC2 155		["Mycobacterium smegmatis 'MC2 155'", "Mycobacterium smegmatis MC2 155"]
NCBI:txid246197	strain	Myxococcus xanthus DK 1622		["Myxococcus xanthus str. DK 1622", "Myxococcus xanthus strain DK 1622"]
NCBI:txid246200	strain	Ruegeria pomeroyi DSS-3		["Ruegeria pomeroyi str. DSS-3", "Ruegeria pomeroyi strain DSS-3", "Silicibacter pomeroyi DSS-3"]
NCBI:txid246410	strain	Coccidioides immitis RS		[]
NCBI:txid247156	strain	Nocardia farcinica IFM 10152		["Nocardia farcinica str. IFM 10152", "Nocardia farcinica strain IFM 10152"]
NCBI:txid248361	species	Morus indica		["Morus alba var. indica"]
NCBI:txid2508778	species	Aspergillus burnettii		[]
NCBI:txid251221	strain	Gloeobacter violaceus PCC 7421		["Gloeobacter violaceus ATCC 29082"]
NCBI:txid254945	strain	Ehrlichia ruminantium str. Welgevonden		["Ehrlichia ruminantium isolate Welgevonden", "Ehrlichia ruminantium strain Welgevonden"]
NCBI:txid255470	strain	Dehalococcoides mccartyi CBDB1		["Dehalococcoides sp. CBDB1", "bacterium CBDB1"]
NCBI:txid257309	strain	Corynebacterium diphtheriae NCTC 13129		["Corynebacterium diphtheriae NCTC13129"]
NCBI:txid257310	strain	Bordetella bronchiseptica RB50		[]
